"Date","Open.","High","Low","Close..","Volume","Market.Cap","project","daychange","daychange_per","date"
"Oct 13, 2018",0.416294,0.425624,0.414515,0.418878,"373,875,000","16,754,129,101","Ripple",-0.00258399999999998,-0.620715167645937,2018-10-13
"Oct 12, 2018",0.379313,0.439544,0.378914,0.419115,"820,154,000","16,763,608,540","Ripple",-0.039802,-10.4931810931869,2018-10-12
"Oct 11, 2018",0.461497,0.461497,0.381614,0.38313,"791,202,000","15,324,293,667","Ripple",0.078367,16.9810421302847,2018-10-11
"Oct 10, 2018",0.479151,0.479151,0.459042,0.462387,"412,207,000","18,494,386,176","Ripple",0.016764,3.49868830493936,2018-10-10
"Oct 09, 2018",0.490604,0.491133,0.471116,0.479857,"416,867,000","19,163,286,273","Ripple",0.010747,2.19056509934693,2018-10-09
"Oct 08, 2018",0.484018,0.496593,0.479386,0.489751,"540,832,000","19,558,407,224","Ripple",-0.00573299999999999,-1.18446008206306,2018-10-08
"Oct 07, 2018",0.490268,0.490268,0.469887,0.482039,"548,645,000","19,250,425,338","Ripple",0.00822899999999999,1.67846973492049,2018-10-07
"Oct 06, 2018",0.519354,0.520882,0.470532,0.488082,"672,167,000","19,491,755,024","Ripple",0.031272,6.02132649406762,2018-10-06
"Oct 05, 2018",0.52753,0.530432,0.51032,0.519026,"589,636,000","20,727,516,366","Ripple",0.00850400000000007,1.61204102136373,2018-10-05
"Oct 04, 2018",0.528892,0.547161,0.52625,0.526606,"621,615,000","21,030,226,778","Ripple",0.00228600000000001,0.432224348260138,2018-10-04
"Oct 03, 2018",0.51722,0.536097,0.512269,0.528162,"789,229,000","21,092,366,276","Ripple",-0.010942,-2.1155407756854,2018-10-03
"Oct 02, 2018",0.577145,0.577145,0.518287,0.520837,"743,705,000","20,799,839,394","Ripple",0.056308,9.75630040977571,2018-10-02
"Oct 01, 2018",0.583511,0.602337,0.537349,0.576461,"1,412,800,000","23,021,206,668","Ripple",0.00705,1.20820344432239,2018-10-01
"Sep 30, 2018",0.568045,0.618702,0.564195,0.581572,"1,329,720,000","23,187,803,288","Ripple",-0.013527,-2.38132542316189,2018-09-30
"Sep 29, 2018",0.539412,0.587431,0.529954,0.571228,"1,034,370,000","22,775,378,623","Ripple",-0.031816,-5.89827441732849,2018-09-29
"Sep 28, 2018",0.54303,0.548805,0.522197,0.539112,"718,255,000","21,494,884,565","Ripple",0.00391799999999998,0.721507099055297,2018-09-28
